Kinvent Physio 2.23.0_ota_4,Version BLE : 5,Appareils: ,S121577 (FW 3.022) (125 Hz),M122648 (FW 3.022) (500 Hz),S121578 (FW 3.022) (125 Hz)
Legacy RMS
K-Move (S121578) Quaternion de base (x-y-z-w),-0.576,-0.184,0.255,0.755
K-Move (S121577) Quaternion de base (x-y-z-w),-0.385,0.520,-0.705,0.289
,K-Move (S121578),,,,,K-Move (S121577),,,
temps (seconde),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
62.914,0.857550024986267,0.000000000000000,0.000000000000000,0.000000000000000
62.916,0.842050015926361,0.000000000000000,0.000000000000000,0.000000000000000
62.918,0.849550008773804,0.000000000000000,0.000000000000000,0.000000000000000
62.92,0.828350007534027,0.000000000000000,0.000000000000000,0.000000000000000
62.922,0.870549976825714,0.000000000000000,0.000000000000000,0.000000000000000
62.924,0.862450003623962,0.000000000000000,0.000000000000000,0.000000000000000
62.926,0.839749991893768,0.000000000000000,0.000000000000000,0.000000000000000
62.928,0.830850005149841,0.000000000000000,0.000000000000000,0.000000000000000
62.93,0.865050017833710,0.000000000000000,0.000000000000000,0.000000000000000
62.932,0.855250000953674,0.000000000000000,0.000000000000000,0.000000000000000
62.934,0.839049994945526,0.000000000000000,0.000000000000000,0.000000000000000
62.936,0.849250018596649,0.000000000000000,0.000000000000000,0.000000000000000
62.938,0.837249994277954,0.000000000000000,0.000000000000000,0.000000000000000
62.94,0.822549998760223,0.000000000000000,0.000000000000000,0.000000000000000
62.942,0.848550021648407,0.000000000000000,0.000000000000000,0.000000000000000
62.944,0.817950010299683,0.000000000000000,0.000000000000000,0.000000000000000
62.946,0.813650012016296,0.000000000000000,0.000000000000000,0.000000000000000
62.948,0.814549982547760,0.000000000000000,0.000000000000000,0.000000000000000
62.95,0.809549987316132,0.000000000000000,0.000000000000000,0.000000000000000
62.952,0.788749992847443,0.000000000000000,0.000000000000000,0.000000000000000
62.954,0.761449992656708,0.000000000000000,0.000000000000000,0.000000000000000
62.956,0.772050023078918,0.000000000000000,0.000000000000000,0.000000000000000
62.958,0.793349981307983,0.000000000000000,0.000000000000000,0.000000000000000
62.96,0.723349988460541,0.000000000000000,0.000000000000000,0.000000000000000
62.962,0.726849973201752,0.000000000000000,0.000000000000000,0.000000000000000
62.964,0.751950025558472,0.000000000000000,0.000000000000000,0.000000000000000
62.966,0.738849997520447,0.000000000000000,0.000000000000000,0.000000000000000
62.968,0.741349995136261,0.000000000000000,0.000000000000000,0.000000000000000
62.97,0.736649990081787,0.000000000000000,0.000000000000000,0.000000000000000
62.972,0.729849994182587,0.000000000000000,0.000000000000000,0.000000000000000
62.974,0.760850012302399,0.000000000000000,0.000000000000000,0.000000000000000
62.976,0.747449994087219,0.000000000000000,0.000000000000000,0.000000000000000
62.978,0.718649983406067,0.000000000000000,0.000000000000000,0.000000000000000
62.98,0.701150000095367,0.000000000000000,0.000000000000000,0.000000000000000
62.982,0.686049997806549,0.000000000000000,0.000000000000000,0.000000000000000
62.984,0.709749996662140,0.000000000000000,0.000000000000000,0.000000000000000
62.986,0.686249971389771,0.000000000000000,0.000000000000000,0.000000000000000
62.988,0.677550017833710,0.000000000000000,0.000000000000000,0.000000000000000
62.99,0.714550018310547,0.000000000000000,0.000000000000000,0.000000000000000
62.992,0.703450024127960,0.000000000000000,0.000000000000000,0.000000000000000
62.994,0.673150002956390,0.000000000000000,0.000000000000000,0.000000000000000
62.996,0.668649971485138,0.000000000000000,0.000000000000000,0.000000000000000
62.998,0.658249974250793,0.000000000000000,0.000000000000000,0.000000000000000
63,0.647650003433228,0.000000000000000,0.000000000000000,0.000000000000000
63.002,0.615750014781952,0.000000000000000,0.000000000000000,0.000000000000000
63.004,0.648549973964691,0.000000000000000,0.000000000000000,0.000000000000000
63.006,0.649550020694733,0.000000000000000,0.000000000000000,0.000000000000000
63.008,0.663349986076355,0.000000000000000,0.000000000000000,0.000000000000000
63.01,0.641049981117249,0.000000000000000,0.000000000000000,0.000000000000000
63.012,0.625349998474121,0.000000000000000,0.000000000000000,0.000000000000000
63.014,0.623250007629395,0.000000000000000,0.000000000000000,0.000000000000000
63.016,0.604250013828278,0.000000000000000,0.000000000000000,0.000000000000000
63.018,0.603850007057190,0.000000000000000,0.000000000000000,0.000000000000000
63.02,0.648850023746490,0.000000000000000,0.000000000000000,0.000000000000000
63.022,0.639649987220764,0.000000000000000,0.000000000000000,0.000000000000000
63.024,0.596149981021881,0.000000000000000,0.000000000000000,0.000000000000000
63.026,0.581950008869171,0.000000000000000,0.000000000000000,0.000000000000000
63.028,0.592149972915649,0.000000000000000,0.000000000000000,0.000000000000000
63.03,0.590650022029877,0.000000000000000,0.000000000000000,0.000000000000000
63.032,0.549950003623962,0.000000000000000,0.000000000000000,0.000000000000000
63.034,0.595350027084351,0.000000000000000,0.000000000000000,0.000000000000000
63.036,0.582149982452393,0.000000000000000,0.000000000000000,0.000000000000000
63.038,0.575150012969971,0.000000000000000,0.000000000000000,0.000000000000000
63.04,0.591449975967407,0.000000000000000,0.000000000000000,0.000000000000000
63.042,0.546450018882751,0.000000000000000,0.000000000000000,0.000000000000000
63.044,0.532050013542175,0.000000000000000,0.000000000000000,0.000000000000000
63.046,0.568849980831146,0.000000000000000,0.000000000000000,0.000000000000000
63.048,0.538749992847443,0.000000000000000,0.000000000000000,0.000000000000000
63.05,0.552049994468689,0.000000000000000,0.000000000000000,0.000000000000000
63.052,0.566550016403198,0.000000000000000,0.000000000000000,0.000000000000000
63.054,0.555649995803833,0.000000000000000,0.000000000000000,0.000000000000000
63.056,0.539749979972839,0.000000000000000,0.000000000000000,0.000000000000000
63.058,0.519450008869171,0.000000000000000,0.000000000000000,0.000000000000000
63.06,0.504849970340729,0.000000000000000,0.000000000000000,0.000000000000000
63.062,0.531050026416779,0.000000000000000,0.000000000000000,0.000000000000000
63.064,0.540750026702881,0.000000000000000,0.000000000000000,0.000000000000000
63.066,0.529349982738495,0.000000000000000,0.000000000000000,0.000000000000000
63.068,0.489349991083145,0.000000000000000,0.000000000000000,0.000000000000000
63.07,0.477050006389618,0.000000000000000,0.000000000000000,0.000000000000000
63.072,0.487250000238419,0.000000000000000,0.000000000000000,0.000000000000000
63.074,0.516250014305115,0.000000000000000,0.000000000000000,0.000000000000000
63.076,0.530950009822845,0.000000000000000,0.000000000000000,0.000000000000000
63.078,0.506449997425079,0.000000000000000,0.000000000000000,0.000000000000000
63.08,0.473150014877319,0.000000000000000,0.000000000000000,0.000000000000000
63.082,0.484849989414215,0.000000000000000,0.000000000000000,0.000000000000000
63.084,0.472550004720688,0.000000000000000,0.000000000000000,0.000000000000000
63.086,0.496950000524521,0.000000000000000,0.000000000000000,0.000000000000000
63.088,0.493750005960464,0.000000000000000,0.000000000000000,0.000000000000000
63.09,0.471049994230270,0.000000000000000,0.000000000000000,0.000000000000000
63.092,0.477549999952316,0.000000000000000,0.000000000000000,0.000000000000000
63.094,0.495249986648560,0.000000000000000,0.000000000000000,0.000000000000000
63.096,0.449550002813339,0.000000000000000,0.000000000000000,0.000000000000000
63.098,0.455150008201599,0.000000000000000,0.000000000000000,0.000000000000000
63.1,0.521049976348877,0.000000000000000,0.000000000000000,0.000000000000000
63.102,0.486950010061264,0.000000000000000,0.000000000000000,0.000000000000000
63.104,0.459950000047684,0.000000000000000,0.000000000000000,0.000000000000000
63.106,0.441350013017654,0.000000000000000,0.000000000000000,0.000000000000000
63.108,0.449349999427795,0.000000000000000,0.000000000000000,0.000000000000000
63.11,0.454549998044968,0.000000000000000,0.000000000000000,0.000000000000000
63.112,0.453750014305115,0.000000000000000,0.000000000000000,0.000000000000000
63.114,0.440050005912781,0.000000000000000,0.000000000000000,0.000000000000000
63.116,0.447750002145767,0.000000000000000,0.000000000000000,0.000000000000000
63.118,0.449849992990494,0.000000000000000,0.000000000000000,0.000000000000000
63.12,0.423150002956390,0.000000000000000,0.000000000000000,0.000000000000000
63.122,0.430849999189377,0.000000000000000,0.000000000000000,0.000000000000000
63.124,0.452450007200241,0.000000000000000,0.000000000000000,0.000000000000000
63.126,0.436650007963181,0.000000000000000,0.000000000000000,0.000000000000000
63.128,0.464450001716614,0.000000000000000,0.000000000000000,0.000000000000000
63.13,0.435649991035461,0.000000000000000,0.000000000000000,0.000000000000000
63.132,0.425350010395050,0.000000000000000,0.000000000000000,0.000000000000000
63.134,0.430849999189377,0.000000000000000,0.000000000000000,0.000000000000000
63.136,0.405550003051758,0.000000000000000,0.000000000000000,0.000000000000000
63.138,0.408650010824203,0.000000000000000,0.000000000000000,0.000000000000000
63.14,0.395249992609024,0.000000000000000,0.000000000000000,0.000000000000000
63.142,0.399049997329712,0.000000000000000,0.000000000000000,0.000000000000000
63.144,0.408050000667572,0.000000000000000,0.000000000000000,0.000000000000000
63.146,0.398550003767014,0.000000000000000,0.000000000000000,0.000000000000000
63.148,0.395049989223480,0.000000000000000,0.000000000000000,0.000000000000000
63.15,0.427749991416931,0.000000000000000,0.000000000000000,0.000000000000000
63.152,0.429450005292892,0.000000000000000,0.000000000000000,0.000000000000000
63.154,0.416150003671646,0.000000000000000,0.000000000000000,0.000000000000000
63.156,0.405550003051758,0.000000000000000,0.000000000000000,0.000000000000000
63.158,0.397049993276596,0.000000000000000,0.000000000000000,0.000000000000000
63.16,0.370449990034103,0.000000000000000,0.000000000000000,0.000000000000000
63.162,0.351649999618530,0.000000000000000,0.000000000000000,0.000000000000000
63.164,0.366450011730194,0.000000000000000,0.000000000000000,0.000000000000000
63.166,0.384950011968613,0.000000000000000,0.000000000000000,0.000000000000000
63.168,0.365350008010864,0.000000000000000,0.000000000000000,0.000000000000000
63.17,0.370249986648560,0.000000000000000,0.000000000000000,0.000000000000000
63.172,0.347550004720688,0.000000000000000,0.000000000000000,0.000000000000000
63.174,0.346650004386902,0.000000000000000,0.000000000000000,0.000000000000000
63.176,0.362850010395050,0.000000000000000,0.000000000000000,0.000000000000000
63.178,0.356550008058548,0.000000000000000,0.000000000000000,0.000000000000000
63.18,0.360150009393692,0.000000000000000,0.000000000000000,0.000000000000000
63.182,0.357749998569489,0.000000000000000,0.000000000000000,0.000000000000000
63.184,0.353949993848801,0.000000000000000,0.000000000000000,0.000000000000000
63.186,0.361050009727478,0.000000000000000,0.000000000000000,0.000000000000000
63.188,0.407249987125397,0.000000000000000,0.000000000000000,0.000000000000000
63.19,0.389849990606308,0.000000000000000,0.000000000000000,0.000000000000000
63.192,0.373549997806549,0.000000000000000,0.000000000000000,0.000000000000000
63.194,0.361349999904633,0.000000000000000,0.000000000000000,0.000000000000000
63.196,0.364450007677078,0.000000000000000,0.000000000000000,0.000000000000000
63.198,0.360749989748001,0.000000000000000,0.000000000000000,0.000000000000000
63.2,0.370449990034103,0.000000000000000,0.000000000000000,0.000000000000000
63.202,0.391250014305115,0.000000000000000,0.000000000000000,0.000000000000000
63.204,0.386649996042252,0.000000000000000,0.000000000000000,0.000000000000000
63.206,0.366250008344650,0.000000000000000,0.000000000000000,0.000000000000000
63.208,0.355049997568130,0.000000000000000,0.000000000000000,0.000000000000000
63.21,0.337949991226196,0.000000000000000,0.000000000000000,0.000000000000000
63.212,0.347050011157990,0.000000000000000,0.000000000000000,0.000000000000000
63.214,0.320950001478195,0.000000000000000,0.000000000000000,0.000000000000000
63.216,0.346650004386902,0.000000000000000,0.000000000000000,0.000000000000000
63.218,0.369249999523163,0.000000000000000,0.000000000000000,0.000000000000000
63.22,0.365949988365173,0.000000000000000,0.000000000000000,0.000000000000000
63.222,0.344550013542175,0.000000000000000,0.000000000000000,0.000000000000000
63.224,0.371349990367889,0.000000000000000,0.000000000000000,0.000000000000000
63.226,0.378250002861023,0.000000000000000,0.000000000000000,0.000000000000000
63.228,0.343450009822845,0.000000000000000,0.000000000000000,0.000000000000000
63.23,0.346650004386902,0.000000000000000,0.000000000000000,0.000000000000000
63.232,0.333950012922287,0.000000000000000,0.000000000000000,0.000000000000000
63.234,0.375149995088577,0.000000000000000,0.000000000000000,0.000000000000000
63.236,0.352849990129471,0.000000000000000,0.000000000000000,0.000000000000000
63.238,0.357450008392334,0.000000000000000,0.000000000000000,0.000000000000000
63.24,0.372750014066696,0.000000000000000,0.000000000000000,0.000000000000000
63.242,0.322450011968613,0.000000000000000,0.000000000000000,0.000000000000000
63.244,0.379949986934662,0.000000000000000,0.000000000000000,0.000000000000000
63.246,0.406549990177155,0.000000000000000,0.000000000000000,0.000000000000000
63.248,0.344350010156631,0.000000000000000,0.000000000000000,0.000000000000000
63.25,0.379350006580353,0.000000000000000,0.000000000000000,0.000000000000000
63.252,0.339549988508224,0.000000000000000,0.000000000000000,0.000000000000000
63.254,0.361250013113022,0.000000000000000,0.000000000000000,0.000000000000000
63.256,0.359549999237061,0.000000000000000,0.000000000000000,0.000000000000000
63.258,0.346949994564056,0.000000000000000,0.000000000000000,0.000000000000000
63.26,0.358649998903275,0.000000000000000,0.000000000000000,0.000000000000000
63.262,0.345349997282028,0.000000000000000,0.000000000000000,0.000000000000000
63.264,0.336349993944168,0.000000000000000,0.000000000000000,0.000000000000000
63.266,0.325549989938736,0.000000000000000,0.000000000000000,0.000000000000000
63.268,0.320950001478195,0.000000000000000,0.000000000000000,0.000000000000000
63.27,0.333849996328354,0.000000000000000,0.000000000000000,0.000000000000000
63.272,0.342550009489059,0.000000000000000,0.000000000000000,0.000000000000000
63.274,0.306149989366531,0.000000000000000,0.000000000000000,0.000000000000000
63.276,0.305150002241135,0.000000000000000,0.000000000000000,0.000000000000000
63.278,0.353450000286102,0.000000000000000,0.000000000000000,0.000000000000000
63.28,0.357250005006790,0.000000000000000,0.000000000000000,0.000000000000000
63.282,0.304650008678436,0.000000000000000,0.000000000000000,0.000000000000000
63.284,0.275849997997284,0.000000000000000,0.000000000000000,0.000000000000000
63.286,0.316749989986420,0.000000000000000,0.000000000000000,0.000000000000000
63.288,0.289449989795685,0.000000000000000,0.000000000000000,0.000000000000000
63.29,0.306450009346008,0.000000000000000,0.000000000000000,0.000000000000000
63.292,0.324149996042252,0.000000000000000,0.000000000000000,0.000000000000000
63.294,0.280550003051758,0.000000000000000,0.000000000000000,0.000000000000000
63.296,0.295549988746643,0.000000000000000,0.000000000000000,0.000000000000000
63.298,0.250550001859665,0.000000000000000,0.000000000000000,0.000000000000000
63.3,0.244749993085861,0.000000000000000,0.000000000000000,0.000000000000000
63.302,0.254249989986420,0.000000000000000,0.000000000000000,0.000000000000000
63.304,0.265049993991852,0.000000000000000,0.000000000000000,0.000000000000000
63.306,0.286449998617172,0.000000000000000,0.000000000000000,0.000000000000000
63.308,0.269650012254715,0.000000000000000,0.000000000000000,0.000000000000000
63.31,0.295949995517731,0.000000000000000,0.000000000000000,0.000000000000000
63.312,0.283149987459183,0.000000000000000,0.000000000000000,0.000000000000000
63.314,0.246250003576279,0.000000000000000,0.000000000000000,0.000000000000000
63.316,0.269650012254715,0.000000000000000,0.000000000000000,0.000000000000000
63.318,0.267049998044968,0.000000000000000,0.000000000000000,0.000000000000000
63.32,0.277249991893768,0.000000000000000,0.000000000000000,0.000000000000000
63.322,0.241950005292892,0.000000000000000,0.000000000000000,0.000000000000000
63.324,0.229049995541573,0.000000000000000,0.000000000000000,0.000000000000000
63.326,0.238849997520447,0.000000000000000,0.000000000000000,0.000000000000000
63.328,0.249750003218651,0.000000000000000,0.000000000000000,0.000000000000000
63.33,0.252750009298325,0.000000000000000,0.000000000000000,0.000000000000000
63.332,0.245949998497963,0.000000000000000,0.000000000000000,0.000000000000000
63.334,0.212449997663498,0.000000000000000,0.000000000000000,0.000000000000000
63.336,0.206949993968010,0.000000000000000,0.000000000000000,0.000000000000000
63.338,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
63.34,0.223250001668930,0.000000000000000,0.000000000000000,0.000000000000000
63.342,0.257849991321564,0.000000000000000,0.000000000000000,0.000000000000000
63.344,0.259649991989136,0.000000000000000,0.000000000000000,0.000000000000000
63.346,0.256850004196167,0.000000000000000,0.000000000000000,0.000000000000000
63.348,0.250449985265732,0.000000000000000,0.000000000000000,0.000000000000000
63.35,0.266149997711182,0.000000000000000,0.000000000000000,0.000000000000000
63.352,0.246749997138977,0.000000000000000,0.000000000000000,0.000000000000000
63.354,0.229249998927116,0.000000000000000,0.000000000000000,0.000000000000000
63.356,0.273050010204315,0.000000000000000,0.000000000000000,0.000000000000000
63.358,0.253749996423721,0.000000000000000,0.000000000000000,0.000000000000000
63.36,0.228049993515015,0.000000000000000,0.000000000000000,0.000000000000000
63.362,0.238350003957748,0.000000000000000,0.000000000000000,0.000000000000000
63.364,0.244350001215935,0.000000000000000,0.000000000000000,0.000000000000000
63.366,0.246450006961823,0.000000000000000,0.000000000000000,0.000000000000000
63.368,0.230949997901917,0.000000000000000,0.000000000000000,0.000000000000000
63.37,0.251650005578995,0.000000000000000,0.000000000000000,0.000000000000000
63.372,0.238550007343292,0.000000000000000,0.000000000000000,0.000000000000000
63.374,0.234650000929832,0.000000000000000,0.000000000000000,0.000000000000000
63.376,0.242750003933907,0.000000000000000,0.000000000000000,0.000000000000000
63.378,0.213550001382828,0.000000000000000,0.000000000000000,0.000000000000000
63.38,0.215049996972084,0.000000000000000,0.000000000000000,0.000000000000000
63.382,0.234650000929832,0.000000000000000,0.000000000000000,0.000000000000000
63.384,0.253549993038177,0.000000000000000,0.000000000000000,0.000000000000000
63.386,0.274650007486343,0.000000000000000,0.000000000000000,0.000000000000000
63.388,0.260250002145767,0.000000000000000,0.000000000000000,0.000000000000000
63.39,0.295450001955032,0.000000000000000,0.000000000000000,0.000000000000000
63.392,0.276450008153915,0.000000000000000,0.000000000000000,0.000000000000000
63.394,0.260749995708466,0.000000000000000,0.000000000000000,0.000000000000000
63.396,0.260949999094009,0.000000000000000,0.000000000000000,0.000000000000000
63.398,0.281250000000000,0.000000000000000,0.000000000000000,0.000000000000000
63.4,0.282050013542175,0.000000000000000,0.000000000000000,0.000000000000000
63.402,0.252050012350082,0.000000000000000,0.000000000000000,0.000000000000000
63.404,0.266350001096725,0.000000000000000,0.000000000000000,0.000000000000000
63.406,0.270649999380112,0.000000000000000,0.000000000000000,0.000000000000000
63.408,0.261649996042252,0.000000000000000,0.000000000000000,0.000000000000000
63.41,0.245450004935265,0.000000000000000,0.000000000000000,0.000000000000000
63.412,0.231350004673004,0.000000000000000,0.000000000000000,0.000000000000000
63.414,0.239350005984306,0.000000000000000,0.000000000000000,0.000000000000000
63.416,0.248050004243851,0.000000000000000,0.000000000000000,0.000000000000000
63.418,0.282050013542175,0.000000000000000,0.000000000000000,0.000000000000000
63.42,0.272949993610382,0.000000000000000,0.000000000000000,0.000000000000000
63.422,0.271649986505508,0.000000000000000,0.000000000000000,0.000000000000000
63.424,0.285950005054474,0.000000000000000,0.000000000000000,0.000000000000000
63.426,0.287250012159348,0.000000000000000,0.000000000000000,0.000000000000000
63.428,0.284249991178513,0.000000000000000,0.000000000000000,0.000000000000000
63.43,0.283149987459183,0.000000000000000,0.000000000000000,0.000000000000000
63.432,0.274650007486343,0.000000000000000,0.000000000000000,0.000000000000000
63.434,0.285450011491776,0.000000000000000,0.000000000000000,0.000000000000000
63.436,0.320050001144409,0.000000000000000,0.000000000000000,0.000000000000000
63.438,0.301649987697601,0.000000000000000,0.000000000000000,0.000000000000000
63.44,0.292750000953674,0.000000000000000,0.000000000000000,0.000000000000000
63.442,0.341349989175797,0.000000000000000,0.000000000000000,0.000000000000000
63.444,0.311850011348724,0.000000000000000,0.000000000000000,0.000000000000000
63.446,0.299750000238419,0.000000000000000,0.000000000000000,0.000000000000000
63.448,0.292450010776520,0.000000000000000,0.000000000000000,0.000000000000000
63.45,0.315250009298325,0.000000000000000,0.000000000000000,0.000000000000000
63.452,0.348650008440018,0.000000000000000,0.000000000000000,0.000000000000000
63.454,0.341949999332428,0.000000000000000,0.000000000000000,0.000000000000000
63.456,0.357749998569489,0.000000000000000,0.000000000000000,0.000000000000000
63.458,0.378349989652634,0.000000000000000,0.000000000000000,0.000000000000000
63.46,0.388249993324280,0.000000000000000,0.000000000000000,0.000000000000000
63.462,0.372049987316132,0.000000000000000,0.000000000000000,0.000000000000000
63.464,0.377550005912781,0.000000000000000,0.000000000000000,0.000000000000000
63.466,0.372850000858307,0.000000000000000,0.000000000000000,0.000000000000000
63.468,0.409449994564056,0.000000000000000,0.000000000000000,0.000000000000000
63.47,0.382649987936020,0.000000000000000,0.000000000000000,0.000000000000000
63.472,0.382149994373322,0.000000000000000,0.000000000000000,0.000000000000000
63.474,0.407050013542175,0.000000000000000,0.000000000000000,0.000000000000000
63.476,0.424050003290176,0.000000000000000,0.000000000000000,0.000000000000000
63.478,0.414849996566772,0.000000000000000,0.000000000000000,0.000000000000000
63.48,0.464450001716614,0.000000000000000,0.000000000000000,0.000000000000000
63.482,0.423150002956390,0.000000000000000,0.000000000000000,0.000000000000000
63.484,0.423949986696243,0.000000000000000,0.000000000000000,0.000000000000000
63.486,0.430249989032745,0.000000000000000,0.000000000000000,0.000000000000000
63.488,0.451950013637543,0.000000000000000,0.000000000000000,0.000000000000000
63.49,0.460150003433228,0.000000000000000,0.000000000000000,0.000000000000000
63.492,0.446550011634827,0.000000000000000,0.000000000000000,0.000000000000000
63.494,0.446749985218048,0.000000000000000,0.000000000000000,0.000000000000000
63.496,0.411850005388260,0.000000000000000,0.000000000000000,0.000000000000000
63.498,0.434150010347366,0.000000000000000,0.000000000000000,0.000000000000000
63.5,0.455850005149841,0.000000000000000,0.000000000000000,0.000000000000000
63.502,0.446550011634827,0.000000000000000,0.000000000000000,0.000000000000000
63.504,0.439350008964539,0.000000000000000,0.000000000000000,0.000000000000000
63.506,0.456250011920929,0.000000000000000,0.000000000000000,0.000000000000000
63.508,0.466450005769730,0.000000000000000,0.000000000000000,0.000000000000000
63.51,0.462049990892410,0.000000000000000,0.000000000000000,0.000000000000000
63.512,0.475149989128113,0.000000000000000,0.000000000000000,0.000000000000000
63.514,0.481150001287460,0.000000000000000,0.000000000000000,0.000000000000000
63.516,0.497850000858307,0.000000000000000,0.000000000000000,0.000000000000000
63.518,0.503149986267090,0.000000000000000,0.000000000000000,0.000000000000000
63.52,0.502349972724915,0.000000000000000,0.000000000000000,0.000000000000000
63.522,0.536249995231628,0.000000000000000,0.000000000000000,0.000000000000000
63.524,0.530550003051758,0.000000000000000,0.000000000000000,0.000000000000000
63.526,0.556150019168854,0.000000000000000,0.000000000000000,0.000000000000000
63.528,0.550350010395050,0.000000000000000,0.000000000000000,0.000000000000000
63.53,0.535849988460541,0.000000000000000,0.000000000000000,0.000000000000000
63.532,0.535749971866608,0.000000000000000,0.000000000000000,0.000000000000000
63.534,0.550750017166138,0.000000000000000,0.000000000000000,0.000000000000000
63.536,0.579050004482269,0.000000000000000,0.000000000000000,0.000000000000000
63.538,0.574850022792816,0.000000000000000,0.000000000000000,0.000000000000000
63.54,0.542150020599365,0.000000000000000,0.000000000000000,0.000000000000000
63.542,0.559249997138977,0.000000000000000,0.000000000000000,0.000000000000000
63.544,0.555050015449524,0.000000000000000,0.000000000000000,0.000000000000000
63.546,0.559449970722198,0.000000000000000,0.000000000000000,0.000000000000000
63.548,0.587949991226196,0.000000000000000,0.000000000000000,0.000000000000000
63.55,0.555850028991699,0.000000000000000,0.000000000000000,0.000000000000000
63.552,0.580950021743774,0.000000000000000,0.000000000000000,0.000000000000000
63.554,0.581950008869171,0.000000000000000,0.000000000000000,0.000000000000000
63.556,0.571349978446960,0.000000000000000,0.000000000000000,0.000000000000000
63.558,0.571349978446960,0.000000000000000,0.000000000000000,0.000000000000000
63.56,0.597050011157990,0.000000000000000,0.000000000000000,0.000000000000000
63.562,0.566250026226044,0.000000000000000,0.000000000000000,0.000000000000000
63.564,0.609049975872040,0.000000000000000,0.000000000000000,0.000000000000000
63.566,0.596650004386902,0.000000000000000,0.000000000000000,0.000000000000000
63.568,0.572650015354156,0.000000000000000,0.000000000000000,0.000000000000000
63.57,0.560850024223328,0.000000000000000,0.000000000000000,0.000000000000000
63.572,0.556050002574921,0.000000000000000,0.000000000000000,0.000000000000000
63.574,0.589349985122681,0.000000000000000,0.000000000000000,0.000000000000000
63.576,0.630750000476837,0.000000000000000,0.000000000000000,0.000000000000000
63.578,0.608749985694885,0.000000000000000,0.000000000000000,0.000000000000000
63.58,0.616150021553040,0.000000000000000,0.000000000000000,0.000000000000000
63.582,0.694450020790100,0.000000000000000,0.000000000000000,0.000000000000000
63.584,0.679949998855591,0.000000000000000,0.000000000000000,0.000000000000000
63.586,0.651250004768372,0.000000000000000,0.000000000000000,0.000000000000000
63.588,0.664149999618530,0.000000000000000,0.000000000000000,0.000000000000000
63.59,0.686349987983704,0.000000000000000,0.000000000000000,0.000000000000000
63.592,0.671750009059906,0.000000000000000,0.000000000000000,0.000000000000000
63.594,0.691449999809265,0.000000000000000,0.000000000000000,0.000000000000000
63.596,0.687049984931946,0.000000000000000,0.000000000000000,0.000000000000000
63.598,0.693949997425079,0.000000000000000,0.000000000000000,0.000000000000000
63.6,0.700749993324280,0.000000000000000,0.000000000000000,0.000000000000000
63.602,0.747349977493286,0.000000000000000,0.000000000000000,0.000000000000000
63.604,0.722850024700165,0.000000000000000,0.000000000000000,0.000000000000000
63.606,0.750750005245209,0.000000000000000,0.000000000000000,0.000000000000000
63.608,0.785950005054474,0.000000000000000,0.000000000000000,0.000000000000000
63.61,0.832249999046326,0.000000000000000,0.000000000000000,0.000000000000000
63.612,0.800750017166138,0.000000000000000,0.000000000000000,0.000000000000000
63.614,0.814949989318848,0.000000000000000,0.000000000000000,0.000000000000000
63.616,0.815550029277802,0.000000000000000,0.000000000000000,0.000000000000000
63.618,0.823949992656708,0.000000000000000,0.000000000000000,0.000000000000000
63.62,0.833350002765656,0.000000000000000,0.000000000000000,0.000000000000000
63.622,0.830850005149841,0.000000000000000,0.000000000000000,0.000000000000000
63.624,0.840349972248077,0.000000000000000,0.000000000000000,0.000000000000000
63.626,0.850449979305267,0.000000000000000,0.000000000000000,0.000000000000000
63.628,0.841449975967407,0.000000000000000,0.000000000000000,0.000000000000000
63.63,0.832549989223480,0.000000000000000,0.000000000000000,0.000000000000000
63.632,0.822650015354156,0.000000000000000,0.000000000000000,0.000000000000000
63.634,0.826650023460388,0.000000000000000,0.000000000000000,0.000000000000000
63.636,0.850650012493134,0.000000000000000,0.000000000000000,0.000000000000000
63.638,0.824549973011017,0.000000000000000,0.000000000000000,0.000000000000000
63.64,0.844250023365021,0.000000000000000,0.000000000000000,0.000000000000000
63.642,0.849650025367737,0.000000000000000,0.000000000000000,0.000000000000000
63.644,0.875349998474121,0.000000000000000,0.000000000000000,0.000000000000000
63.646,0.927450001239777,0.000000000000000,0.000000000000000,0.000000000000000
63.648,0.908649981021881,0.000000000000000,0.000000000000000,0.000000000000000
63.65,0.903750002384186,0.000000000000000,0.000000000000000,0.000000000000000
63.652,0.939450025558472,0.000000000000000,0.000000000000000,0.000000000000000
63.654,0.922950029373169,0.000000000000000,0.000000000000000,0.000000000000000
63.656,0.951150000095367,0.000000000000000,0.000000000000000,0.000000000000000
63.658,0.952049970626831,0.000000000000000,0.000000000000000,0.000000000000000
63.66,0.960150003433228,0.000000000000000,0.000000000000000,0.000000000000000
63.662,0.968649983406067,0.000000000000000,0.000000000000000,0.000000000000000
63.664,1.027449965476990,0.000000000000000,0.000000000000000,0.000000000000000
63.666,1.000450015068054,0.000000000000000,0.000000000000000,0.000000000000000
63.668,1.018249988555908,0.000000000000000,0.000000000000000,0.000000000000000
63.67,1.026250004768372,0.000000000000000,0.000000000000000,0.000000000000000
63.672,1.022549986839294,0.000000000000000,0.000000000000000,0.000000000000000
